Date,Temperature,Charge_Start,Charge_End,Daily_Cycles,Total_Cycles,SOH
2020-12-25,-2.8323015679130954,5,95,0.9679254777067433,41.30738866704919,98.44915118405513
2020-12-26,2.652294235280909,5,95,0.6404267255033325,41.94781539255252,98.41737928752292
2020-12-27,9.57268001654284,5,95,0.9238706265794628,42.871686019131985,98.38904610925728
2020-12-28,-2.4255305130306777,5,95,0.9054459017031002,43.77713192083509,98.36622173137022
2020-12-29,-5.108805763456812,5,95,0.5225298024513396,44.29966172328643,98.33742173459139
2020-12-30,7.1317286866306375,5,95,0.7298150009920253,45.02947672427845,98.31014565265531
2020-12-31,0.00966459697833244,5,95,0.6260091306128304,45.65548585489128,98.27989707925623
2021-01-01,1.7780387338449302,5,95,0.537255413716394,46.192741268607676,98.25413153309812
2021-01-02,-1.859199948233762,5,95,0.5067900195176922,46.69953128812537,98.22460029799177
2021-01-03,-3.122697633499449,5,95,0.8698263970275525,47.56935768515292,98.19837481772544
2021-01-04,3.623176424824333,5,95,0.5058018087636182,48.075159493916544,98.17295612154719
2021-01-05,3.489038891907887,5,95,0.8905268720531678,48.96568636596971,98.14359586206426
2021-01-06,-9.101125567319556,5,95,0.9192898133975471,49.88497617936726,98.12233581915615
2021-01-07,7.9087643454310665,5,95,0.6650040771120913,50.54998025647935,98.0878704147639
2021-01-08,4.551729234022373,5,95,0.5245161462793295,51.07449640275868,98.0559742960918
2021-01-09,-6.006026278030259,5,95,0.7313135734501807,51.80580997620886,98.03353392071018
2021-01-10,5.023713951079225,5,95,0.5186523551384601,52.32446233134732,98.00212237183258
2021-01-11,7.332759851290003,5,95,0.6361541921428084,52.96061652349013,97.97342736352456
2021-01-12,8.157685688475773,5,95,0.7437981587288616,53.704414682218996,97.94294779126153
2021-01-13,-6.532092182548128,5,95,0.5097763703294756,54.21419105254847,97.91431993920574
2021-01-14,-8.974106949367407,5,95,0.8257829707572764,55.039974023305746,97.89043441756374
2021-01-15,0.2552266949421593,5,95,0.8225070634466505,55.862481086752396,97.86506470256624
2021-01-16,1.637864409803118,5,95,0.8943339009850435,56.75681498773744,97.83741142687242
2021-01-17,-3.1847549076360204,5,95,0.8534417210605632,57.610256708798005,97.80671162210929
2021-01-18,-0.10478137203313764,5,95,0.566307556599603,58.17656426539761,97.7821411995156
2021-01-19,4.465903566834982,5,95,0.9227868656894218,59.09935113108703,97.75109294674284
2021-01-20,-8.063086952185863,5,95,0.77112754076689,59.870478671853924,97.72378371497622
2021-01-21,6.090305036936737,5,95,0.96178092549864,60.83225959735256,97.69710809823928
2021-01-22,8.509764161562238,5,95,0.6316692376750326,61.463928835027595,97.66177300639438
2021-01-23,-4.38767363644472,5,95,0.7144614117849357,62.17839024681253,97.63597450655796
2021-01-24,6.9812104340809675,5,95,0.7365715994590243,62.91496184627156,97.60446258233736
2021-01-25,-0.6999967451496332,5,95,0.6971649789492477,63.612126825220805,97.57471580000903
2021-01-26,-17.776202028883453,5,95,0.9208289169981569,64.53295574221896,97.55096412559475
2021-01-27,45.77437053826792,5,95,0.6058098774791889,65.13876561969815,97.50853154359125
2021-01-28,0.5518990182979682,5,95,0.8612283723356933,65.99999399203384,97.48307957733024
2021-01-29,7.093553830074846,5,95,0.7699900486971695,66.769984040731,97.45559459945258
2021-01-30,-8.97216249163673,5,95,0.9456767351733762,67.71566077590438,97.42707039776437
2021-01-31,-16.118319261920337,5,95,0.8667220601751582,68.58238283607955,97.40740738311322
2021-02-01,-3.1513379530269585,5,95,0.7247934396277795,69.30717627570732,97.3766752351264
2021-02-02,-7.755239144699411,5,95,0.7937350236317262,70.10091129933905,97.35010132896109
2021-02-03,3.8800311582788876,5,95,0.984678488037332,71.08558978737638,97.3160927309394
2021-02-04,-5.324846976494639,5,95,0.5996371823272129,71.68522696970359,97.29308213655435
2021-02-05,6.6560940130578246,5,95,0.6604694840764673,72.34569645378006,97.26326753375396
2021-02-06,46.776835297622185,5,95,0.6994806423022448,73.04517709608231,97.2235011294036
2021-02-07,3.5249402490258888,5,95,0.5014631676285835,73.5466402637109,97.19722117844616
2021-02-08,5.212922586267725,5,95,0.6408409459389558,74.18748120964986,97.16394456877205
2021-02-09,2.7640102540233418,5,95,0.800251608782067,74.98773281843192,97.13348271734411
2021-02-10,9.352185859603207,5,95,0.524109421578808,75.51184224001074,97.10405916711719
2021-02-11,-1.3263150804891062,5,95,0.8962277462683044,76.40806998627905,97.07735326791962
2021-02-12,9.713824231445699,5,95,0.6967063553954123,77.10477634167445,97.0462906131969
2021-02-13,-6.878914712074566,5,95,0.5088439070750725,77.61362024874953,97.02388722306333
2021-02-14,8.742813052344296,5,95,0.9472654741372182,78.56088572288675,96.99197847325686
2021-02-15,0.038072382569144025,5,95,0.7877393827854011,79.34862510567216,96.96682302068058
2021-02-16,46.36801642416014,5,95,0.5318736163151576,79.88049872198731,96.92913571201332
2021-02-17,-5.178668552033187,5,95,0.8161227096792386,80.69662143166654,96.89975171700905
2021-02-18,-2.3930149811347645,5,95,0.6345793261690729,81.33120075783562,96.86843572718871
2021-02-19,6.346429594483073,5,95,0.5950579740545984,81.92625873189021,96.84130028305782
2021-02-20,-0.20780847699548488,5,95,0.8175818708797665,82.74384060276998,96.80953396072293
2021-02-21,3.3804943185385046,5,95,0.8603516020395222,83.60419220480951,96.7827713453033
2021-02-22,3.1925656589171396,5,95,0.9486718340975835,84.55286403890709,96.75401223189162
2021-02-23,-8.08693266816209,5,95,0.7218313894299269,85.27469542833701,96.72842220833138
2021-02-24,46.399152212452115,5,95,0.9650277899755264,86.23972321831253,96.6936545598408
2021-02-25,47.65443690334822,5,95,0.5926940125753313,86.83241723088787,96.65920193413133
2021-02-26,-6.879011296173823,5,95,0.842467983624227,87.6748852145121,96.6337411485835
2021-02-27,6.746137529774721,5,95,0.57880403329061,88.25368924780271,96.6045135811383
2021-02-28,2.7805936336481167,5,95,0.9447487678051072,89.19843801560782,96.57937976808978
2021-03-01,48.35007336442018,5,95,0.7371441365335494,89.93558215214136,96.54135875246291
2021-03-02,9.134939226141885,5,95,0.8889947577771105,90.82457690991848,96.5086536301364
2021-03-03,8.414378489632666,5,95,0.6934799994325347,91.51805690935102,96.47395885024535
2021-03-04,-10.612406108683777,5,95,0.6689207312899212,92.18697764064093,96.45100538201805
2021-03-05,7.843920643282543,5,95,0.9342164687529934,93.12119410939393,96.41738553567544
2021-03-06,19.253793667956373,5,95,0.532398090362217,93.65359219975615,96.37929455479077
2021-03-07,7.854510094399125,5,95,0.8846714216448044,94.53826362140096,96.35021809687412
2021-03-08,21.48397999732009,5,95,0.7892609183232691,95.32752453972422,96.31212140399275
2021-03-09,12.753439734975714,5,95,0.9794173175809004,96.30694185730512,96.28306927568826
2021-03-10,47.7965304344155,5,95,0.9714273502980998,97.27836920760322,96.23798896294478
2021-03-11,17.266260506960098,5,95,0.9572928127651885,98.23566202036841,96.20424461527367
2021-03-12,18.145943673063837,5,95,0.8280401808002885,99.0637022011687,96.17281770076683
2021-03-13,18.213630479978377,5,95,0.7375192822160938,99.8012214833848,96.13427049677404
2021-03-14,7.537239979868026,5,95,0.8402623170815309,100.64148380046632,96.10559843128648
2021-03-15,15.856696177911784,5,95,0.627098505013775,101.2685823054801,96.07623330321056
2021-03-16,12.473787590409406,5,95,0.6784970738230214,101.94707937930312,96.0453759886581
2021-03-17,21.85948261942433,5,95,0.9557187245755193,102.90279810387864,96.0151130099142
2021-03-18,19.11846535581273,5,95,0.7828788918085776,103.68567699568722,95.98075794751723
2021-03-19,16.9169047847381,5,95,0.9608655540279514,104.64654254971516,95.94986838652274
2021-03-20,18.601269657240515,5,95,0.7480584224391412,105.39460097215431,95.91570719303681
2021-03-21,19.642203738496498,5,95,0.6235338446823189,106.01813481683662,95.87859162170878
2021-03-22,17.92270860925207,5,95,0.6971679409488871,106.71530275778551,95.8411096899949
2021-03-23,16.77536287098452,5,95,0.7340492637237854,107.4493520215093,95.80388657866763
2021-03-24,22.24093531199082,5,95,0.947333566190293,108.3966855876996,95.774585883325
2021-03-25,9.754981285310024,5,95,0.7565305545929315,109.15321614229252,95.74267503736509
2021-03-26,5.185485698465982,5,95,0.8742327793370663,110.02744892162958,95.71022890479085
2021-03-27,23.91670694981816,5,95,0.5491213990747379,110.57657032070432,95.67827672784814
2021-03-28,7.84398118697871,5,95,0.7837617030881376,111.36033202379245,95.64984358576288
2021-03-29,13.341014536368395,5,95,0.6773522441839801,112.03768426797643,95.61362581446346
2021-03-30,-18.555767328637597,5,95,0.6122479217663082,112.64993218974274,95.58819475285092
2021-03-31,13.420345094039014,5,95,0.6896834171323503,113.33961560687509,95.55776946084008
2021-04-01,8.340945864933316,5,95,0.689422360765263,114.02903796764035,95.52731180766875
2021-04-02,24.606343218713647,5,95,0.9550887543001774,114.98412672194053,95.49571946049859
2021-04-03,24.892987097009392,5,95,0.9275120022549361,115.91163872419547,95.45907762520255
2021-04-04,8.927516176727451,5,95,0.5742018450764167,116.48584056927189,95.42642483183089
2021-04-05,17.028438348670804,5,95,0.8691633798918585,117.35500394916374,95.39570549774601
2021-04-06,10.248658599861496,5,95,0.5091097007188102,117.86411364988255,95.3596105978433
2021-04-07,15.298838157067935,5,95,0.8899907380857948,118.75410438796835,95.32904412891278
2021-04-08,21.740636821387074,5,95,0.5833476198671431,119.3374520078355,95.29929206664649
2021-04-09,6.437515914096046,5,95,0.858664368536761,120.19611637637226,95.27210306197057
2021-04-10,-16.474890251349933,5,95,0.8098330725737747,121.00594944894604,95.25245899917006
2021-04-11,11.269170626111283,5,95,0.7989679921190176,121.80491744106506,95.21619505249966
2021-04-12,15.111328746483094,5,95,0.8140508966915081,122.61896833775657,95.1816387976516
2021-04-13,7.138521362316417,5,95,0.6779539053249442,123.29692224308151,95.14777170243677
2021-04-14,10.281130154025536,5,95,0.6885990414932577,123.98552128457477,95.11660403587064
2021-04-15,16.666929687642067,5,95,0.9132005852026631,124.89872186977743,95.08288190397948
2021-04-16,21.10431462197093,5,95,0.8795804396465956,125.77830230942403,95.04799517467342
2021-04-17,9.111045495660573,5,95,0.925514394366032,126.70381670379007,95.01163127802404
2021-04-18,14.653830918905923,5,95,0.6099453236387996,127.31376202742887,94.98323669200704
2021-04-19,9.528722742190501,5,95,0.8843242213038216,128.1980862487327,94.94870620225332
2021-04-20,19.056074222129048,5,95,0.5534961153709423,128.75158236410363,94.91626577744935
2021-04-21,6.762603744454454,5,95,0.9596670859207649,129.71124945002438,94.8854150259585
2021-04-22,6.226496583702826,5,95,0.6515931708670902,130.36284262089148,94.85187447470432
2021-04-23,24.404884003047012,5,95,0.7676830748426359,131.13052569573412,94.82240781594417
2021-04-24,10.708338282754955,5,95,0.9726855420204099,132.10321123775452,94.78612090844032
2021-04-25,19.213721268417785,5,95,0.7144527306108228,132.81766396836534,94.75728224987037
2021-04-26,23.44322868006007,5,95,0.8807909178549294,133.69845488622028,94.72686263266517
2021-04-27,7.135571378908258,5,95,0.7285366655108166,134.4269915517311,94.69159970707739
2021-04-28,10.336763851976215,5,95,0.6319982127613416,135.05898976449245,94.65578978360199
2021-04-29,22.52810759962525,5,95,0.675549227950035,135.73453899244248,94.61727447685234
2021-04-30,42.76118480752725,5,95,0.988129341782122,136.7226683342246,94.58460277587447
2021-05-01,22.554498197664127,5,95,0.5554865214078497,137.27815485563247,94.55493310187784
2021-05-02,21.871943914860832,5,95,0.7487932112805358,138.026948066913,94.51715298851134
2021-05-03,13.588995784681611,5,95,0.5019590386900963,138.5289071056031,94.48005089442239
2021-05-04,10.279150482502306,5,95,0.6403317050257298,139.16923881062883,94.4518451028436
2021-05-05,11.13450181703956,5,95,0.8097073579261411,139.97894616855496,94.42418157309294
2021-05-06,24.971118044692812,5,95,0.671226316634744,140.6501724851897,94.39143021558141
2021-05-07,9.848025023118685,5,95,0.6970813289370826,141.3472538141268,94.35980832345503
2021-05-08,14.047348154065748,5,95,0.9763038280817705,142.32355764220856,94.33118946766793
2021-05-09,17.514125429486878,5,95,0.8420997762076914,143.16565741841626,94.2927810665637
2021-05-10,5.936842753544296,5,95,0.7217305108854164,143.88738792930167,94.25739302927866
2021-05-11,9.498157679589546,5,95,0.9956953856219939,144.88308331492365,94.2268602039198
2021-05-12,14.077540945520944,5,95,0.8802431977553611,145.76332651267901,94.19305243899355
2021-05-13,23.947209505641478,5,95,0.7151678095805878,146.4784943222596,94.15743705138709
2021-05-14,16.147592807761963,5,95,0.8818047985361364,147.36029912079573,94.11900656523885
2021-05-15,13.113545229075962,5,95,0.7272649152664088,148.08756403606213,94.09084881991811
2021-05-16,24.061558144826563,5,95,0.6459434348568376,148.73350747091897,94.05790943788031
2021-05-17,-18.663357486744008,5,95,0.7067622667559572,149.44026973767492,94.03433638232096
2021-05-18,7.598938007149503,5,95,0.5414755983474777,149.9817453360224,94.00325861890414
2021-05-19,22.10080585862533,5,95,0.5628935704585709,150.544638906481,93.96991573909388
2021-05-20,23.149412455199354,5,95,0.5059013238986274,151.05054023037962,93.941433685476
2021-05-21,-18.73664247007931,5,95,0.6997462498697917,151.75028648024943,93.91661543497739
2021-05-22,20.559889497021846,5,95,0.6773225711645038,152.42760905141392,93.88139390394622
2021-05-23,16.564520190336204,5,95,0.5656920189383863,152.99330107035232,93.8513045529389
2021-05-24,9.103209363222483,5,95,0.5349013811762351,153.52820245152856,93.8242290661935
2021-05-25,14.624457546604106,5,95,0.6067664753221701,154.13496892685072,93.79560020344262
2021-05-26,16.21523610506937,5,95,0.7660753341347282,154.90104426098546,93.76125687926046
2021-05-27,10.878097234443015,5,95,0.8671993483693686,155.76824360935484,93.72915804918975
2021-05-28,15.167830167376628,5,95,0.5159432702744514,156.2841868796293,93.69159337043065
2021-05-29,20.59020676403607,5,95,0.8131693297968461,157.09735620942612,93.66316731966113
2021-05-30,14.432517660453769,5,95,0.7366096748998587,157.83396588432598,93.62515327537659
2021-05-31,23.733782680061005,5,95,0.6897940603860777,158.52375994471205,93.5924799824555
2021-06-01,19.571092631963197,5,95,0.9420682457868741,159.46582819049894,93.56402022102965
2021-06-02,21.033355352134066,5,95,0.8853871641928341,160.35121535469176,93.53238768695407
2021-06-03,32.3473784814786,5,95,0.7296088142740709,161.08082416896582,93.50250621941974
2021-06-04,21.703261154738026,5,95,0.9491992278239789,162.0300233967898,93.4718103103506
2021-06-05,21.137100209476678,5,95,0.9780693393112523,163.00809273610105,93.43928759578834
2021-06-06,15.621898068041354,5,95,0.6200684611829458,163.628161197284,93.40910533636703
2021-06-07,28.527888113182524,5,95,0.7095393582862283,164.33770055557022,93.38009792620133
2021-06-08,29.240140421851493,5,95,0.6625092849925431,165.00020984056277,93.34524352408405
2021-06-09,27.331326033336328,5,95,0.6304430375130481,165.63065287807584,93.31228384057128
2021-06-10,18.912960994761953,5,95,0.5100550597740445,166.14070793784987,93.27455280377069
2021-06-11,32.554142340846965,5,95,0.8785943569412884,167.01930229479115,93.24398627898991
2021-06-12,25.692002988252533,5,95,0.6809056940569924,167.70020798884815,93.21017983852498
2021-06-13,24.985516235671447,5,95,0.9376263230231422,168.6378343118713,93.17625215553812
2021-06-14,25.245885042832924,5,95,0.8680012199248155,169.50583553179612,93.14255956449358
2021-06-15,25.901186713030782,5,95,0.9962588331330298,170.50209436492915,93.11212865639948
2021-06-16,31.864995497381503,5,95,0.8010729387574106,171.30316730368656,93.07752309545191
2021-06-17,33.94488222592754,5,95,0.7874142047997088,172.09058150848628,93.04173221654968
2021-06-18,47.946890813550425,5,95,0.8741380894020738,172.96471959788835,93.00316976259424
2021-06-19,45.72104280247288,5,95,0.8972269343758188,173.86194653226417,92.96736066957128
2021-06-20,16.052753071839792,5,95,0.9720373910843964,174.83398392334857,92.93734302961008
2021-06-21,32.51335970837255,5,95,0.797802355798026,175.63178627914658,92.907006152018
2021-06-22,20.989524368153674,5,95,0.846441046079051,176.47822732522565,92.86845928457637
2021-06-23,21.10107851872871,5,95,0.8829033120083103,177.36113063723397,92.8314373510105
2021-06-24,26.8088609200586,5,95,0.56286117101394,177.9239918082479,92.79571592349184
2021-06-25,27.349312499604338,5,95,0.8377488244379783,178.76174063268587,92.757075503333
2021-06-26,17.441098501529325,5,95,0.8753032297183149,179.6370438624042,92.72726871722237
2021-06-27,18.919775202530698,5,95,0.8409890190209686,180.47803288142518,92.69577530280803
2021-06-28,15.697889118456175,5,95,0.7871756832237116,181.2652085646489,92.66649229603148
2021-06-29,22.7240350783413,5,95,0.643870356145188,181.9090789207941,92.63321827843907
2021-06-30,23.625784354398576,5,95,0.5377390959750497,182.44681801676913,92.5980608616276
2021-07-01,30.1799752800212,5,95,0.7521509984000639,183.19896901516918,92.56360841072312
2021-07-02,32.946812676972286,5,95,0.5519208625477179,183.7508898777169,92.5318767201726
2021-07-03,25.60577889788853,5,95,0.7576722611513536,184.50856213886826,92.50320702454432
2021-07-04,18.59531594076032,5,95,0.5644055147918229,185.07296765366007,92.46462714732598
2021-07-05,33.314502559723465,5,95,0.6740070157628556,185.74697466942294,92.43392070277508
2021-07-06,34.646627026834224,5,95,0.931446444687767,186.6784211141107,92.39941659906653
2021-07-07,15.954580726676964,5,95,0.7554212264163163,187.433842340527,92.36510144672171
2021-07-08,25.15458955060956,5,95,0.9255272402615434,188.35936958078855,92.32905100361624
2021-07-09,15.17338967364629,5,95,0.5577860442136748,188.91715562500224,92.2938756461911
2021-07-10,18.80964166908591,5,95,0.8150110407710451,189.7321666657733,92.2635606900201
2021-07-11,30.442565360112606,5,95,0.6723552726657194,190.40452193843902,92.23043456666365
2021-07-12,18.415013077481035,5,95,0.5202436895888316,190.92476562802784,92.19994940368373
2021-07-13,16.83267329224123,5,95,0.9040572542694776,191.82882288229732,92.16418919454318
2021-07-14,17.67699535997045,5,95,0.8812931602347973,192.71011604253212,92.1345181678069
2021-07-15,16.0814475950852,5,95,0.9609914847196397,193.67110752725176,92.09749642926025
2021-07-16,34.20942126142118,5,95,0.7403614870651679,194.41146901431694,92.0643539718184
2021-07-17,16.612042904869092,5,95,0.799978703549421,195.21144771786635,92.02620714034421
2021-07-18,-17.340620037250005,5,95,0.7686174277134319,195.98006514557977,92.00626994443462
2021-07-19,32.29307603304598,5,95,0.7278713286660493,196.70793647424583,91.97523212084737
2021-07-20,15.978367419126048,5,95,0.798824481692912,197.50676095593874,91.94583887193168
2021-07-21,26.399349198935973,5,95,0.7546715914218574,198.2614325473606,91.90985563899098
2021-07-22,31.427981050079566,5,95,0.821702956764252,199.08313550412487,91.87507145797429
2021-07-23,28.887685628544823,5,95,0.8252025616151405,199.90833806574,91.84495325641431
2021-07-24,48.60996671477495,5,95,0.8454792999143095,200.7538173656543,91.8015644796526
2021-07-25,26.17022276426114,5,95,0.5949027833868222,201.34872014904113,91.77109774945194
2021-07-26,17.550759769594922,5,95,0.6642077462537948,202.01292789529492,91.74019694086066
2021-07-27,21.30683829211789,5,95,0.6427901864545847,202.6557180817495,91.7114509358391
2021-07-28,29.782208660452245,5,95,0.7478612257291262,203.40357930747865,91.68233343579452
2021-07-29,25.55304065358506,5,95,0.5774711402685904,203.98105044774724,91.64585052285832
2021-07-30,23.550077461833183,5,95,0.5594134438557544,204.540463891603,91.61249722005788
2021-07-31,34.77915096588651,5,95,0.596020987753302,205.1364848793563,91.57429436442916
2021-08-01,32.03056246561028,5,95,0.5401914579526133,205.6766763373089,91.53887893386978
2021-08-02,18.10927311822788,5,95,0.6512977190353737,206.32797405634426,91.50892179870432
2021-08-03,34.650463873924224,5,95,0.7005520983045819,207.02852615464883,91.47090242572168
2021-08-04,22.079542944075268,5,95,0.5735716204335874,207.60209777508243,91.43512881292432
2021-08-05,15.129291549297783,5,95,0.8083251811933816,208.4104229562758,91.40561509021104
2021-08-06,17.64985448098295,5,95,0.7324569962577778,209.14287995253358,91.37132378416928
2021-08-07,17.238521298277604,5,95,0.8941333416349607,210.03701329416853,91.33787208587779
2021-08-08,24.630433009935118,5,95,0.5470536361715647,210.5840669303401,91.3011717563162
2021-08-09,32.316360789915514,5,95,0.807443710848535,211.39151064118863,91.2667250199384
2021-08-10,34.054927780850996,5,95,0.5903734725654008,211.98188411375403,91.23759470244808
2021-08-11,32.413464317659205,5,95,0.951466101148048,212.93335021490208,91.20311916302968
2021-08-12,31.36873865950419,5,95,0.8335973089623014,213.7669475238644,91.17332843162905
2021-08-13,18.050967125331358,5,95,0.5906351612127878,214.35758268507718,91.14177389463649
2021-08-14,23.481002890998568,5,95,0.6446661260333217,215.0022488111105,91.10346549806576
2021-08-15,32.985417435892515,5,95,0.953144368739004,215.9553931798495,91.06767173268794
2021-08-16,23.034233723326864,5,95,0.7790245275202752,216.73441770736977,91.03136693534036
2021-08-17,31.489206445648698,5,95,0.5141288914638171,217.2485465988336,90.99287435684563
2021-08-18,28.96863817841757,5,95,0.5519180357743676,217.80046463460798,90.95536274168948
2021-08-19,15.33117499302528,5,95,0.8091809804184797,218.60964561502647,90.91841032361744
2021-08-20,15.637243632106536,5,95,0.5439659614698313,219.1536115764963,90.8793455955533
2021-08-21,32.9937015779592,5,95,0.5968446919499721,219.75045626844627,90.85007101785774
2021-08-22,29.41017560101912,5,95,0.9762850334099118,220.72674130185618,90.8196667846946
2021-08-23,17.6745274984355,5,95,0.5130746658291545,221.23981596768533,90.78839845317503
2021-08-24,30.666912577542853,5,95,0.941415165754731,222.18123113344006,90.75373838967491
2021-08-25,22.309295821876937,5,95,0.9353195258088212,223.11655065924887,90.71536007100234
2021-08-26,20.911922689051536,5,95,0.8383856094635569,223.95493626871243,90.68170376691398
2021-08-27,27.76267162446485,5,95,0.6200263112789566,224.5749625799914,90.64785588144552
2021-08-28,41.32520537751144,5,95,0.8641989006210831,225.43916148061248,90.60969153029043
2021-08-29,30.47270642763543,5,95,0.5882615123585822,226.02742299297105,90.57556547950092
2021-08-30,34.49810012028102,5,95,0.5345409720569579,226.561963965028,90.53890978526063
2021-08-31,15.534149713299785,5,95,0.6497598612369411,227.21172382626494,90.49971601150723
2021-09-01,15.099023317840182,5,95,0.8216789286116499,228.0334027548766,90.46673159450599
2021-09-02,41.001415303924304,5,95,0.6945076753537012,228.72791043023028,90.4336764636155
2021-09-03,19.4111994519437,5,95,0.9972931334852846,229.72520356371555,90.39552261452405
2021-09-04,47.243526327985116,5,95,0.9568006855692035,230.68200424928474,90.35249998924633
2021-09-05,10.929220978587272,5,95,0.5969239529009895,231.27892820218574,90.31560383892584
2021-09-06,8.786937111000555,5,95,0.721754790321052,232.0006829925068,90.28366030174679
2021-09-07,17.46692830562799,5,95,0.5915672550095846,232.59225024751638,90.24678451999617
2021-09-08,11.81636541679288,5,95,0.6411469305617112,233.2333971780781,90.21692663634416
2021-09-09,9.629933670892331,5,95,0.606847226905858,233.84024440498396,90.18460748417928
2021-09-10,12.743254405147846,5,95,0.672041514684838,234.5122859196688,90.15619746894254
2021-09-11,4.745594947653675,5,95,0.6099566563117081,235.12224257598052,90.13045105119953
2021-09-12,14.34675775654467,5,95,0.6583226403843243,235.78056521636483,90.09791361388247
2021-09-13,11.28575775036698,5,95,0.8090248248551961,236.58959004122002,90.06707776569773
